record,task,channel,templateHp,replicate,highpass,condition,timeSec,reference,noisyBeforeHighpass,recovered
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.54296875,24.2086616223373,38.7756271403529,35.7492035633241
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.546875,26.424329710782,41.2979951761426,38.2472763214384
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.55078125,28.862421935971,44.0524437098419,40.9607198691022
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.5546875,31.4931848637528,46.9713586658711,43.8227737772671
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.55859375,34.2595126654487,49.9569960387164,46.7370829291952
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.5625,37.0846611334786,52.8995591047153,49.5890017323883
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.56640625,39.8855283805982,55.6995285175758,52.2868902327289
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.5703125,42.5880626070902,58.3026274903559,54.7775838071236
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.57421875,45.1403798842081,60.6966061631896,57.0435829969775
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.578125,47.5195393566165,62.9005476036828,59.1037660014186
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.58203125,49.7297249485955,64.9498602762796,61.0060135037691
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.5859375,51.7923619797681,66.8793554174638,62.8022233302349
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.58984375,53.7314948865908,68.705975749503,64.5269379933129
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.59375,55.5594602008134,70.43332546843,66.1953545159143
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.59765625,57.2677664878156,72.0508421682951,67.810682477937
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.6015625,58.826162275509,73.5271980195694,69.3397035051644
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.60546875,60.189933748369,74.8239837187064,70.725950306642
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.609375,61.3127108791911,75.894306989772,71.9122127371975
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.61328125,62.1604820249496,76.6847400459243,72.8488058978306
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.6171875,62.7225469263583,77.1441975055419,73.5009305787689
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.62109375,63.0165409223084,77.241167554372,73.8538221056908
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.625,63.0867565164826,76.9893056610888,73.9152202157413
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.62890625,62.9969751399177,76.4742340178606,73.7279826085637
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.6328125,62.8202850406805,75.8114438466783,73.3778988897088
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.63671875,62.6286367598863,75.1349795025598,72.9818115757915
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.640625,62.4842937299309,74.5603971784622,72.6589911934016
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.64453125,62.4342703625562,74.1920629495214,72.4864288320156
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.6484375,62.5078010047099,74.1346075965241,72.476762683278
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.65234375,62.7162201604166,74.394645701882,72.6295592045433
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.65625,63.0544739180822,74.8677523032926,72.9091607107765
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.66015625,63.5036832085027,75.4221621324098,73.2573069010309
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.6640625,64.0344639499861,75.9673169315761,73.6263455625923
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.66796875,64.6108396355629,76.452932838522,73.9875812407657
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.671875,65.1944893148014,76.8850296600726,74.3273858325925
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.67578125,65.7488705418449,77.3143451562691,74.6450846409406
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.6796875,66.2426386148099,77.787515737972,74.9480048229767
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.68359375,66.6518919895722,78.3165719916934,75.2482127865464
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.6875,66.9611046047284,78.8903921032986,75.565391355013
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.69140625,67.1630095100307,79.4800483819938,75.9063175584338
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.6953125,67.2579641501969,80.0493031800564,76.2602246520489
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.69921875,67.2533010560631,80.5707774938708,76.5994123497447
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.703125,67.1628398973974,81.0308921360062,76.9038370988849
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.70703125,67.0062667722319,81.4259990963098,77.1704575084914
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.7109375,66.8077380734116,81.7463677001546,77.4056304513874
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.71484375,66.5930819712302,81.9862060255317,77.6214962090704
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.71875,66.3854374857425,82.1613185501506,77.8271155776127
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.72265625,66.199948470511,82.2928867790764,78.015643443309
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.7265625,66.0388883307741,82.3897373625877,78.170355939751
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.73046875,65.8889557887977,82.4385044955242,78.2640726154914
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.734375,65.7222085534551,82.4075409193145,78.249018277935
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.73828125,65.5011996037773,82.2500303654108,78.0610964411459
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.7421875,65.1876212788268,81.8975603405377,77.6294310257927
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.74609375,64.7525764531508,81.3013711645953,76.9087109409636
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.75,64.1859099985304,80.455136161407,75.9175506701578
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.75390625,63.5021080388379,79.416253094714,74.7476026708503
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.7578125,62.7411022428139,78.2873438704153,73.5259651523203
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.76171875,61.9636298691628,77.1860358698547,72.3856920833937
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.765625,61.2421625823153,76.2146125859841,71.4414384943243
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.76953125,60.6494033385997,75.4387389692698,70.7697030952486
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.7734375,60.2467166634293,74.8808758950925,70.4014930813111
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.77734375,60.0746259412643,74.5297337465229,70.3335649189813
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.78125,60.1469243205289,74.3604953029093,70.5432988726696
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.78515625,60.4493034426443,74.344161850446,70.9989418312572
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.7890625,60.9428715956271,74.4585220785802,71.6590186357362
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.79296875,61.5724328899604,74.6827409065203,72.4680757761769
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.796875,62.2786698100765,74.966260385045,73.3657432673289
VisualCogA_Task-2,2,F3,0.5,1,0.1,Right,0.80078125,63.0121780658333,75.2664991071624,74.2977224515589
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.19921875,-0.857121780354043,-0.273187957278007,-0.473807947250956
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.1953125,-1.30366582193094,-0.81931927698293,-0.961888083192216
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.19140625,-1.69917792303041,-1.30932909172858,-1.39416959626409
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.1875,-1.97563601409181,-1.66045686085589,-1.69365321430505
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.18359375,-2.07623602127428,-1.79713131867771,-1.78587836767331
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.1796875,-1.97422121990679,-1.68474139960399,-1.63526949089579
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.17578125,-1.68096115979524,-1.33999895464353,-1.26134157803672
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.171875,-1.24389384514457,-0.824121101635123,-0.729779835855065
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.16796875,-0.736592227470788,-0.234925379872578,-0.146838619502414
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.1640625,-0.244258049073795,0.294370875457253,0.362909511975126
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.16015625,0.15180764608691,0.650546815513797,0.690521444739639
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.15625,0.387728604140964,0.761002551480126,0.765585672230715
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.15234375,0.426568652589286,0.617844605759316,0.571561782293325
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.1484375,0.262983280251664,0.278225205873913,0.157617639861785
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.14453125,-0.0769112557917288,-0.198682092223896,-0.382441385258133
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.140625,-0.53981570776529,-0.757856776907684,-0.975104346902867
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.13671875,-1.05284151817787,-1.34341539097431,-1.57051472351271
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.1328125,-1.53358803268423,-1.88520297345378,-2.10398705459384
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.12890625,-1.90184373647518,-2.30778588450967,-2.50463019799235
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.125,-2.09182674939339,-2.55142130757856,-2.71527372612762
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.12109375,-2.06343201575942,-2.57943485322956,-2.70698060627147
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.1171875,-1.81046422534052,-2.39705840092048,-2.48896672255358
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.11328125,-1.36365538201395,-2.05634252131479,-2.11548400722506
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.109375,-0.78675449151418,-1.63753241936723,-1.6669632341216
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.10546875,-0.1652927747175,-1.23553914031417,-1.23838643207228
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.1015625,0.410431799135404,-0.938413880048598,-0.917351639619506
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.09765625,0.864614810183359,-0.810706036000657,-0.767702670681948
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.09375,1.15263714033516,-0.883105719767697,-0.820883996075454
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.08984375,1.27046220980967,-1.13625359623429,-1.0580121455303
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.0859375,1.25368431064741,-1.49356453765324,-1.40562336682791
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.08203125,1.16604945831155,-1.84632087057649,-1.75450090784626
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.078125,1.08045202217993,-2.08073186121868,-1.98335287633729
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.07421875,1.05779985631846,-2.08572535072958,-1.97076929604591
VisualCogA_Task-2,2,F3,0.5,1,0.1,Delta,-0.0703125,1.12986811044872,-1.78732138771505,-1.62964609544991
