record,task,channel,highpass,n_left,n_right,baseline_rms,baseline_mad,baseline_variance,trial_to_trial_variance,split_half_r,split_half_left_r,split_half_right_r,split_half_mean_abs_diff,bootstrap_ci_low,bootstrap_ci_high,bootstrap_width,bootstrap_waveform_sd,left_mean_250_500,right_mean_250_500,delta_mean_250_500,left_peak,right_peak,delta_peak,left_latency,right_latency,delta_latency,left_auc,right_auc,delta_auc,delta_min,delta_positive_fraction,baseline_mean_left,baseline_mean_right,baseline_difference,baseline_slope_left,baseline_slope_right,baseline_slope_difference,baseline_early_difference,baseline_late_difference,left_waveform_r_vs_0p1,right_waveform_r_vs_0p1,delta_waveform_r_vs_0p1,delta_waveform_rmse_vs_0p1,left_peak_change_vs_0p1,right_peak_change_vs_0p1,delta_peak_change_vs_0p1,left_latency_shift_ms_vs_0p1,right_latency_shift_ms_vs_0p1,delta_latency_shift_ms_vs_0p1,pre_stimulus_delta_rms,pre_stimulus_delta_zero_crossings,waveform_stability
B,1,F3,0.5,41,46,11.8003526294484,8.88171073873367,139.279712693798,1974.2078184693,-0.230834018248891,0.691019152626324,0.697961320012054,12.1342986210065,-9.78804702658126,20.6501992330002,30.4382462595814,8.11254469423202,-8.44944127348887,-5.51216670647869,2.93727456701019,-2.04019826091202,-1.59949080829308,6.52190641714958,0.37109375,0.32421875,0.25,-2.06524011231753,-1.34879993102328,0.716440181294251,-2.53945391965322,0.875,8.33371497760633,1.01518910300326,-7.31852587460307,-1.70657612386635,-0.345087368841035,1.36148875502531,-6.69934150998194,-4.37863936751249,0.803557321348931,0.904448634418303,0.628132850444545,17.4862197384924,-15.7834596772029,3.67957600399722,9.23387872143457,-125,-171.875,-23.4375,6.54592998849045,5,0.905283412367706
B,1,F4,0.5,41,46,11.6193824067949,9.63276039724938,135.040482602692,2052.45727707085,-0.230689973302665,0.667644720719718,0.821204759969912,6.66616363423326,-13.1363442460302,6.53055664267692,19.6669008887071,6.88070569627545,-6.46953260334619,-9.37958218198996,-2.91004957864377,-1.57683747762082,-2.20409897588987,-0.603712702475508,0.3203125,0.32421875,0.328125,-1.5893600146992,-2.29592078472973,-0.706560770030527,-8.82341192914346,0,-0.327566934195652,3.30577548950464,3.63334242370029,-0.967021756353824,-8.97300153982665,-8.00597978347283,5.55238372631502,1.31548449419299,0.83554337171083,0.935256595428738,0.304203535918792,25.2747881067709,-21.9276341325928,-2.00765019550017,12.78322262049,-31.25,3.90625,19.53125,3.48592891257905,8,0.897997070087176
B,2,Fz,0.1,44,46,21.2157501499078,13.9728849268055,450.206138549357,19086.2515091671,-0.490336074679676,0.977555842010385,0.984621541019658,37.0197522663282,-55.4971763123882,51.5531189491989,107.050295261587,28.7452810032456,51.3293569590498,48.1379421521327,-3.19141480691708,71.3680734809497,64.2416023919018,1.23102323633847,0.49609375,0.49609375,0.45703125,12.6205066127041,11.8432587141303,-0.777247898573838,-7.74082433615505,0.109375,-47.7385977443991,-44.215364296927,3.52323344747204,132.40695283771,113.439107115629,-18.9678457220809,6.28649505489201,-0.617062487049207,1,1,1,0,0,0,0,0,0,0,4.31524006288726,3,0.918202846221353
B,2,F3,0.1,44,46,31.479316431533,15.1452513910311,991.163302713953,46114.1877109327,0.529617918645806,0.502755763377156,0.932112564916685,44.4349766068888,-53.9460907754074,100.628752285034,154.574843060441,40.8561205033477,6.56543452258402,26.113491731737,19.548057209153,13.0433110763901,42.4680906480338,36.1071058331585,0.30078125,0.49609375,0.47265625,1.60582750181826,6.41382407029006,4.8079965684718,5.43098232927182,1,-20.5556477372154,-38.0739366851395,-17.5182889479241,64.6283363671208,59.1510310393782,-5.47730532774258,-10.4401640111177,0.254798730345943,1,1,1,0,0,0,0,0,0,0,10.0853206984953,8,0.959538311668881
B,2,F4,0.1,44,46,29.3129503260991,14.9785841018761,859.436297843851,43089.167556709,0.0931325277577278,0.964594548677087,0.981257185914532,45.5220164504954,-71.2678268252637,87.0176210166304,158.285447841894,42.4972478159484,55.7955782919069,64.8692504393811,9.07367214747424,73.437818066182,91.49573595023,18.7629585555302,0.49609375,0.49609375,0.48046875,13.7167277992475,15.9557775674893,2.2390497682418,-3.02136434714729,0.78125,-19.3617984526683,-24.1614060123554,-4.79960755968711,73.8888938794666,33.0896771676411,-40.7992167118255,-0.738439993076312,2.60126688147516,1,1,1,0,0,0,0,0,0,0,9.28488639852653,3,0.988595647399505
B,2,Fz,0.2,44,46,16.6822122576256,11.599915087755,278.356850002373,10568.8917890032,-0.148527469153378,0.965744325241947,0.976954787200704,25.4257634831508,-39.2443077673972,32.842616293138,72.0869240605351,20.0822841170439,23.4999315651264,17.7659955250364,-5.73393604008995,33.1113968882015,28.0419091550776,-1.17299866048391,0.49609375,0.49609375,0.46484375,5.77834003412219,4.3646460755608,-1.41369395856138,-9.57373290936256,0,-25.8438874244856,-23.1884224997423,2.65546492474333,77.8334300930109,57.0902394785487,-20.7431906144622,6.6350250294656,-1.01846813288966,0.993207493992356,0.987926481163678,0.878765534754693,4.38700498056307,-38.2566765927482,-36.1996932368241,-2.40402189682238,0,0,7.8125,5.73904381747037,3,0.987136609048717
B,2,F3,0.2,44,46,28.4989081425983,14.5098377032554,812.364751104808,35779.7999862109,0.583729761087972,0.351514977367784,0.910045984954533,39.6222839472238,-40.7966834146143,84.7726666233315,125.569350037946,33.7230378396691,-15.4353315042781,5.07768146929773,20.5130129735758,-7.48459950244339,15.5193774425154,34.1007888263715,0.30078125,0.49609375,0.47265625,-3.80586171328361,1.23638721058368,5.04224892386728,9.02720434904858,1,-7.34752308202823,-20.7044229141237,-13.3568998320954,30.0275492005777,22.9560768765384,-7.07147232403922,-10.1627259925213,-3.49984099205719,0.919979493976206,0.991063828753175,0.99565388881769,2.74217104592205,-20.5279105788335,-26.9487132055184,-2.006317006787,0,0,0,7.92636709611534,9,0.99108567097709
B,2,F4,0.2,44,46,26.4640383961455,14.0984074151642,700.497942163417,33420.0608312623,0.27360817443423,0.946219767473341,0.979089829672402,35.7328120188926,-42.9562815319396,74.2968731655739,117.253154697514,32.7515661121092,23.243241159367,36.0126314482319,12.7693902888649,31.5625661917375,53.8255965252341,22.9204505343416,0.49609375,0.49609375,0.4765625,5.71093271712286,8.85051151997735,3.13957880285449,1.59827824272345,1,-4.71833890412553,-8.81298434043781,-4.09464543631228,44.001346597632,-8.14031055044254,-52.1416571480746,0.712581192653397,3.03423808187323,0.989142526053517,0.995693956048413,0.992909586290782,4.25004871942067,-41.8752518744445,-37.6701394249959,4.15749197881139,0,0,-3.90625,9.888255211292,3,0.993030701479422
B,2,Fz,0.25,44,46,14.8896490077533,10.6858982163473,221.749959112023,7402.71088652448,-0.0584054729618526,0.962680730465863,0.976979437185379,17.172854588559,-30.9388676181383,23.4801843029255,54.4190519210638,16.2323340326025,12.7925479397779,9.37771637544993,-3.41483156432797,19.8875401484127,16.8313272330277,1.1860289657068,0.49609375,0.49609375,0.46484375,3.14293047025954,2.3032252723802,-0.839705197879344,-7.62571579909518,0.140625,-17.7882432724116,-13.2037777809148,4.58446549149687,61.3350734352245,31.6001486620879,-29.7349247731366,7.9284467340421,-0.343610636124865,0.982534723041459,0.97872066395166,0.861616245198916,4.93195711179878,-51.4805333325371,-47.4102751588741,-0.0449942706316726,0,0,7.8125,6.26744251741691,3,0.97919111236774
B,2,F3,0.25,44,46,27.1152959017005,13.6866439603891,735.399489590499,30232.8371180336,0.586273425411024,0.403726370446209,0.917336229569874,35.8102804249821,-37.7689716681109,76.0769111575021,113.845882825613,30.3920935832531,-20.2072434001328,2.55952045218383,22.7667638523166,-12.7235067287057,11.7081816028561,35.161648473949,0.296875,0.49609375,0.46484375,-4.98290117777919,0.620432031324739,5.60333320910393,12.0088514341037,1,-3.34988345711959,-13.6383275113614,-10.2884440542418,26.7188017433794,3.32927566704491,-23.3895260763345,-7.25496258530541,-3.88426710991728,0.91713385722708,0.988418799043263,0.991906641010507,4.27525172521034,-25.7668178050958,-30.7599090451778,-0.945457359209492,-3.90625,0,-7.8125,5.74826501054136,7,0.988470816564713
B,2,F4,0.25,44,46,25.5257497869361,12.993442984462,651.705886038433,28991.7404164787,0.359220457626775,0.940362174015317,0.976674620208278,29.7065958409568,-34.3919967460547,64.9682976903764,99.3602944364311,28.3085999787659,9.07295561302264,22.968935194533,13.8959795815104,14.6572185910067,37.3844480769609,23.8749565210586,0.30078125,0.49609375,0.4765625,2.22405009859701,5.63960470640591,3.4155546078089,4.37346949398041,1,-0.622806650336188,-0.268841510482302,0.353965139853886,32.9193393687404,-27.7152869172943,-60.6346262860347,9.12405315931013,4.86814577143599,0.975156923860692,0.988493677681894,0.992252697069183,6.05317713432013,-58.7805994751753,-54.1112878732692,5.11199796552839,-195.3125,0,-3.90625,12.143045077912,3,0.988595647399505
B,2,Fz,0.5,44,46,11.2597378259286,8.89122692185748,126.80932321218,1350.34430167527,0.169980116083584,0.961695771564166,0.976421587141146,9.02316734848856,-11.9205447845709,11.5032968158101,23.423841600381,7.581359427166,-13.9462055569834,-14.3315991721205,-0.385393615137049,-8.34105157161933,-9.75732811786112,2.78757737904884,0.2734375,0.3515625,0.36328125,-3.44354570143097,-3.52960314450615,-0.0860574430751826,-6.14690066595464,0.5,2.38573009878221,1.38242576831574,-1.00330433046647,8.07188649913818,-0.714386336563194,-8.78627283570138,0.753256004422581,-2.19742753141169,0.91133330217156,0.917497614698427,0.848518153492251,5.10257045829131,-79.7091250525691,-73.9989305097629,1.55655414271036,-222.65625,-144.53125,-93.75,2.84926589440936,3,0.951911261562653
B,2,F3,0.5,44,46,20.9680805186892,10.9345936300973,439.756208090975,8259.39888334807,0.464901669996376,0.840452965365295,0.9562115077871,21.0371724474931,-26.4324813038642,29.5927230946444,56.0252043985086,14.0416909243572,-13.260478607245,-9.96906757961832,3.29141102762666,-7.96574801296943,-6.70203932332533,9.27674621272968,0.28125,0.49609375,0.45703125,-3.27731602562955,-2.45950697675805,0.817809048871505,-3.22345937329614,0.796875,7.38091719712514,4.71619713978151,-2.66472005734364,-4.36414341107367,-27.5208913801325,-23.1567479690588,5.59206999800183,-2.95557971149739,0.961030764775144,0.952270011035711,0.906778966549127,25.8183790946966,-21.0090590893595,-49.1701299713591,-26.8303596204288,-19.53125,0,-15.625,4.98629326610277,6,0.939426080282609
B,2,F4,0.5,44,46,23.9037593561975,11.2883894162814,571.51422426189,12196.0667335136,0.365884121289056,0.945383649626881,0.978698268034916,21.5125413391737,-19.2360409618949,36.2507353096271,55.4867762715221,14.6097481199096,-21.6537771391972,-12.0295951761491,9.6241819630481,-13.9139170075486,-8.93975834624229,13.7023684346971,0.2890625,0.49609375,0.44921875,-5.35042295928606,-2.96698011983532,2.38344283945075,3.12785435945035,1,6.11634706543707,12.8051382226759,6.68879115723882,-5.86721074423184,-40.5799983521415,-34.7127876079096,12.5194587451523,4.04954481823355,0.919414273519972,0.941380538088214,0.924840508044289,8.10573690965132,-87.3517350737306,-100.435494296472,-5.0605901208331,-207.03125,0,-31.25,10.8659950043609,3,0.941966829097328
