record,task,trial,cueIndex,cueTime,cueDir,targetIndex,targetTime,targetDir,clickIndex,clickTime,clickDir,cueToTargetSec,targetToClickSec,inBounds,rawClipped,peakToPeak,maxJump,highPeak,highJump,accepted
VisualCogB_Task-2,2,23,53341,208.359375,-1,53909,210.578125,-1,54211,211.7578125,-1,2.21875,1.1796875,1,1,2000,2000,1,1,0
VisualCogB_Task-2,2,24,55494,216.76953125,-1,56061,218.984375,1,56410,220.34765625,1,2.21484375,1.36328125,1,0,269.993133440147,18.9211871519035,0,0,1
VisualCogB_Task-2,2,25,57694,225.36328125,-1,58262,227.58203125,-1,58596,228.88671875,-1,2.21875,1.3046875,1,0,592.080567635615,15.4116121156633,0,0,1
VisualCogB_Task-2,2,26,59879,233.8984375,1,60446,236.11328125,1,60786,237.44140625,1,2.21484375,1.328125,1,0,876.417181658656,56.2447547112231,0,1,0
VisualCogB_Task-2,2,27,62071,242.4609375,-1,62639,244.6796875,1,63011,246.1328125,1,2.21875,1.453125,1,0,651.743343251698,17.3037308308536,0,0,1
VisualCogB_Task-2,2,28,64296,251.15234375,-1,64863,253.3671875,1,65161,254.53125,1,2.21484375,1.1640625,1,0,154.207675288014,35.9502555886168,0,0,1
VisualCogB_Task-2,2,29,66448,259.55859375,-1,67016,261.77734375,-1,67344,263.05859375,-1,2.21875,1.28125,1,0,661.75326161593,37.750820172427,0,0,1
VisualCogB_Task-2,2,30,68633,268.09375,1,69200,270.30859375,-1,69560,271.71484375,-1,2.21484375,1.40625,1,0,553.414206149386,30.8537422751203,0,0,1
VisualCogB_Task-2,2,31,70845,276.734375,1,71413,278.953125,1,71759,280.3046875,1,2.21875,1.3515625,1,0,308.537422751202,26.1844815747311,0,0,1
VisualCogB_Task-2,2,32,73046,285.33203125,1,73613,287.546875,1,73903,288.6796875,1,2.21484375,1.1328125,1,0,671.946288242924,26.733806363012,0,0,1
VisualCogB_Task-2,2,33,75190,293.70703125,1,75758,295.92578125,-1,76088,297.21484375,-1,2.21875,1.2890625,1,0,419.165331502251,25.3604943923096,0,0,1
VisualCogB_Task-2,2,34,77370,302.22265625,1,77938,304.44140625,-1,78281,305.78125,-1,2.21875,1.33984375,1,0,285.526817730984,21.972991531243,0,0,1
VisualCogB_Task-2,2,35,79567,310.8046875,-1,80135,313.0234375,1,80497,314.4375,1,2.21875,1.4140625,1,0,344.640268558785,23.1631952391851,0,0,1
VisualCogB_Task-2,2,36,81784,319.46484375,1,82351,321.6796875,1,82676,322.94921875,1,2.21484375,1.26953125,1,0,626.321812771801,22.7664606698711,0,0,1
VisualCogB_Task-2,2,37,83960,327.96484375,-1,84528,330.18359375,-1,84882,331.56640625,-1,2.21875,1.3828125,1,0,144.99122606241,19.3789578088044,0,0,1
VisualCogB_Task-2,2,38,86168,336.58984375,-1,86736,338.80859375,1,87126,340.33203125,1,2.21875,1.5234375,1,0,785.442893110552,38.6358434424351,0,0,1
VisualCogB_Task-2,2,39,88413,345.359375,1,88980,347.57421875,-1,89357,349.046875,-1,2.21484375,1.47265625,1,0,311.406118867781,23.4073395895323,0,0,1
VisualCogB_Task-2,2,40,90641,354.0625,1,91209,356.28125,-1,91530,357.53515625,-1,2.21875,1.25390625,1,0,201.541161211566,20.7522697795073,0,0,1
VisualCogB_Task-2,2,41,92818,362.56640625,1,93385,364.78125,1,93693,365.984375,1,2.21484375,1.203125,1,0,801.403830014496,22.1255817502098,0,0,1
VisualCogB_Task-2,2,42,94978,371.00390625,-1,95546,373.22265625,-1,95859,374.4453125,-1,2.21875,1.22265625,1,0,518.165865568017,21.9729915312428,0,0,1
VisualCogB_Task-2,2,43,97143,379.4609375,-1,97710,381.67578125,-1,97977,382.71875,-1,2.21484375,1.04296875,1,1,2000,2000,1,1,0
VisualCogB_Task-2,2,44,99263,387.7421875,1,99831,389.9609375,-1,100214,391.45703125,-1,2.21875,1.49609375,1,0,189.394979781796,17.0290684367133,0,0,1
VisualCogB_Task-2,2,45,101499,396.4765625,-1,102067,398.6953125,1,102393,399.96875,1,2.21875,1.2734375,1,0,753.643091477836,22.5528343633171,0,0,1
VisualCogB_Task-2,2,46,103676,404.98046875,-1,104243,407.1953125,1,104548,408.38671875,1,2.21484375,1.19140625,1,0,309.117265583276,16.2966353856716,0,0,1
VisualCogB_Task-2,2,47,105832,413.40234375,1,106400,415.62109375,-1,106753,417,-1,2.21875,1.37890625,1,0,71.2596322575722,25.6046387426567,0,0,1
VisualCogB_Task-2,2,48,108041,422.03125,-1,108608,424.24609375,-1,109006,425.80078125,-1,2.21484375,1.5546875,1,0,263.645380331121,24.2313267719539,0,0,1
VisualCogB_Task-2,2,49,110294,430.83203125,1,110861,433.046875,1,111199,434.3671875,1,2.21484375,1.3203125,1,0,687.693598840315,18.4328984512092,0,0,1
VisualCogB_Task-2,2,50,112486,439.39453125,-1,113054,441.61328125,-1,113405,442.984375,-1,2.21875,1.37109375,1,1,2000,2000,1,1,0
VisualCogB_Task-2,2,51,114690,448.00390625,-1,115258,450.22265625,1,115613,451.609375,1,2.21875,1.38671875,1,0,516.792553597315,19.2568856336306,0,0,1
VisualCogB_Task-2,2,52,116899,456.6328125,-1,117466,458.84765625,-1,117814,460.20703125,-1,2.21484375,1.359375,1,0,220.767528801404,22.0035095750363,0,0,1
VisualCogB_Task-2,2,53,119099,465.2265625,1,119667,467.4453125,1,119962,468.59765625,1,2.21875,1.15234375,1,0,358.953231097887,32.318608377203,0,0,1
VisualCogB_Task-2,2,54,121248,473.62109375,1,121815,475.8359375,-1,122192,477.30859375,-1,2.21484375,1.47265625,1,1,2000,2000,1,1,0
VisualCogB_Task-2,2,55,123480,482.33984375,1,124048,484.55859375,1,124327,485.6484375,1,2.21875,1.08984375,1,0,331.303883421073,27.4662394140537,0,0,1
VisualCogB_Task-2,2,56,125613,490.671875,-1,126180,492.88671875,1,126484,494.07421875,1,2.21484375,1.1875,1,1,1008.37720302129,36.7132066834516,0,0,0
VisualCogB_Task-2,2,57,127769,499.09375,-1,128337,501.3125,1,128655,502.5546875,1,2.21875,1.2421875,1,1,762.554360265507,32.3796444647899,0,0,0
VisualCogB_Task-2,2,58,129942,507.58203125,-1,130509,509.796875,1,130846,511.11328125,1,2.21484375,1.31640625,1,0,259.616998550393,24.5365072098878,0,0,1
VisualCogB_Task-2,2,59,132130,516.12890625,-1,132698,518.34765625,1,133032,519.65234375,1,2.21875,1.3046875,1,0,488.380254825666,39.6429388876172,0,0,1
VisualCogB_Task-2,2,60,134319,524.6796875,-1,134887,526.8984375,1,135205,528.140625,1,2.21875,1.2421875,1,0,241.367208361944,28.3207446402687,0,0,1
VisualCogB_Task-2,2,61,136491,533.1640625,-1,137059,535.3828125,1,137354,536.53515625,1,2.21875,1.15234375,1,0,264.438849469749,21.1490043488213,0,0,1
VisualCogB_Task-2,2,62,138640,541.55859375,1,139207,543.7734375,-1,139592,545.27734375,-1,2.21484375,1.50390625,1,0,247.745479514763,23.6514839398794,0,0,1
VisualCogB_Task-2,2,63,140880,550.30859375,-1,141447,552.5234375,-1,141842,554.06640625,-1,2.21484375,1.54296875,1,0,514.473182269016,25.2384222171356,0,0,1
VisualCogB_Task-2,2,64,143128,559.08984375,-1,143696,561.30859375,-1,144009,562.53125,-1,2.21875,1.22265625,1,0,479.407949950408,24.8416876478216,0,0,1
VisualCogB_Task-2,2,65,145293,567.546875,1,145860,569.76171875,-1,146167,570.9609375,-1,2.21484375,1.19921875,1,0,732.799267566949,24.6585793850613,0,0,1
VisualCogB_Task-2,2,66,147453,575.984375,1,148021,578.203125,1,148369,579.5625,1,2.21875,1.359375,1,0,774.45639734493,22.369726100557,0,0,1
VisualCogB_Task-2,2,67,149654,584.58203125,1,150221,586.796875,-1,150542,588.05078125,-1,2.21484375,1.25390625,1,0,508.400091554131,41.7181658655679,0,0,1
VisualCogB_Task-2,2,68,151826,593.06640625,1,152394,595.28515625,-1,152751,596.6796875,-1,2.21875,1.39453125,1,0,1040.81788357366,20.5081254291601,0,0,1
VisualCogB_Task-2,2,69,154039,601.7109375,-1,154606,603.92578125,1,154950,605.26953125,1,2.21484375,1.34375,1,0,219.607843137255,50.8430609597926,0,0,1
VisualCogB_Task-2,2,70,156235,610.2890625,-1,156803,612.5078125,1,157098,613.66015625,1,2.21875,1.15234375,1,0,275.15068284123,36.987869077592,0,0,1
VisualCogB_Task-2,2,71,158384,618.68359375,1,158952,620.90234375,1,159329,622.375,1,2.21875,1.47265625,1,0,425.055313954375,31.8303196765087,0,0,1
VisualCogB_Task-2,2,72,160616,627.40234375,1,161184,629.62109375,1,161489,630.8125,1,2.21875,1.19140625,1,0,387.151903562982,30.7927061875333,0,0,1
VisualCogB_Task-2,2,73,162773,635.828125,1,163340,638.04296875,1,163679,639.3671875,1,2.21484375,1.32421875,1,0,291.966124971389,20.6301976043335,0,0,1
VisualCogB_Task-2,2,74,164965,644.390625,-1,165533,646.609375,1,165875,647.9453125,1,2.21875,1.3359375,1,0,292.637521934844,25.1773861295492,0,0,1
VisualCogB_Task-2,2,75,167162,652.97265625,-1,167730,655.19140625,1,168114,656.69140625,1,2.21875,1.5,1,0,294.590676737621,24.6585793850614,0,0,1
VisualCogB_Task-2,2,76,169399,661.7109375,1,169966,663.92578125,-1,170383,665.5546875,-1,2.21484375,1.62890625,1,0,271.793698023957,25.72671091783,0,0,1
VisualCogB_Task-2,2,77,171667,670.5703125,1,172235,672.7890625,-1,172516,673.88671875,-1,2.21875,1.09765625,1,0,156.740672922866,20.5081254291601,0,0,1
VisualCogB_Task-2,2,78,173804,678.91796875,-1,174371,681.1328125,-1,174730,682.53515625,-1,2.21484375,1.40234375,1,0,138.277256427863,17.3647669184406,0,0,1
VisualCogB_Task-2,2,79,176016,687.55859375,-1,176584,689.77734375,1,177052,691.60546875,1,2.21875,1.828125,1,0,885.511558709087,28.046082246128,0,0,1
VisualCogB_Task-2,2,80,178337,696.625,-1,178904,698.83984375,1,179260,700.23046875,1,2.21484375,1.390625,1,0,223.97192339971,21.4541847867551,0,0,1
VisualCogB_Task-2,2,81,180545,705.25,1,181112,707.46484375,-1,181435,708.7265625,-1,2.21484375,1.26171875,1,0,192.965590905623,24.4754711223011,0,0,1
VisualCogB_Task-2,2,82,182722,713.75390625,-1,183289,715.96875,-1,183640,717.33984375,-1,2.21484375,1.37109375,1,1,2000,2000,1,1,0
VisualCogB_Task-2,2,83,184926,722.36328125,1,185493,724.578125,-1,185843,725.9453125,-1,2.21484375,1.3671875,1,0,468.3604180972,19.7146562905318,0,0,1
VisualCogB_Task-2,2,84,187126,730.95703125,-1,187694,733.17578125,-1,188048,734.55859375,-1,2.21875,1.3828125,1,0,241.489280537118,21.1490043488214,0,0,1
VisualCogB_Task-2,2,85,189339,739.6015625,-1,189906,741.81640625,1,190305,743.375,1,2.21484375,1.55859375,1,0,928.45044632639,24.6585793850613,0,0,1
VisualCogB_Task-2,2,86,191591,748.3984375,1,192159,750.6171875,1,192488,751.90234375,1,2.21875,1.28515625,1,0,167.635614557107,20.8438239108873,0,0,1
VisualCogB_Task-2,2,87,193776,756.93359375,-1,194343,759.1484375,1,194643,760.3203125,1,2.21484375,1.171875,1,0,336.308842603189,38.513771267262,0,0,1
VisualCogB_Task-2,2,88,195928,765.33984375,1,196496,767.55859375,1,196798,768.73828125,1,2.21875,1.1796875,1,0,963.820859082933,21.8509193560692,0,0,1
VisualCogB_Task-2,2,89,198085,773.765625,-1,198652,775.98046875,-1,198979,777.2578125,-1,2.21484375,1.27734375,1,0,962.233920805676,18.4939345387961,0,0,1
VisualCogB_Task-2,2,90,200265,782.28125,1,200833,784.5,1,201158,785.76953125,1,2.21875,1.26953125,1,0,232.303349355306,19.1348134584573,0,0,1
VisualCogB_Task-2,2,91,202446,790.80078125,-1,203013,793.015625,1,203307,794.1640625,1,2.21484375,1.1484375,1,0,881.086442359045,25.4215304798962,0,0,1
VisualCogB_Task-2,2,92,204594,799.19140625,-1,205162,801.41015625,-1,205533,802.859375,-1,2.21875,1.44921875,1,0,316.563668268864,22.1866178377967,0,0,1
VisualCogB_Task-2,2,93,206819,807.8828125,1,207386,810.09765625,1,207682,811.25390625,1,2.21484375,1.15625,1,0,239.597161821927,31.3420309758144,0,0,1
VisualCogB_Task-2,2,94,208963,816.2578125,-1,209531,818.4765625,1,209934,820.05078125,1,2.21875,1.57421875,1,0,511.726558327611,27.7409018081941,0,0,1
VisualCogB_Task-2,2,95,211220,825.07421875,1,211787,827.2890625,1,212077,828.421875,1,2.21484375,1.1328125,1,0,260.746166170748,30.151827267872,0,0,1
VisualCogB_Task-2,2,96,213364,833.44921875,1,213932,835.66796875,-1,214367,837.3671875,-1,2.21875,1.69921875,1,0,638.895246814679,27.3136491950866,0,0,1
VisualCogB_Task-2,2,97,215652,842.38671875,-1,216220,844.60546875,-1,216655,846.3046875,-1,2.21875,1.69921875,1,0,301.762417029069,25.3604943923095,0,0,1
VisualCogB_Task-2,2,98,217941,851.328125,-1,218509,853.546875,-1,218861,854.921875,-1,2.21875,1.375,1,0,227.38994430457,24.7196154726482,0,0,1
VisualCogB_Task-2,2,99,220149,859.953125,1,220717,862.171875,-1,221041,863.4375,-1,2.21875,1.265625,1,0,527.626459143969,28.0460822461282,0,0,1
VisualCogB_Task-2,2,100,222326,868.45703125,-1,222893,870.671875,1,223193,871.84375,1,2.21484375,1.171875,1,0,202.548256656748,27.5577935454335,0,0,1
