record,task,cueDir,electrode,timeSec,ordinaryMean,huberMean,fittedCurve
VisualCogA_Task-1,1,-1,Fz,0.6015625,10.1002367786311,6.12636749254911,6.51901144346168
VisualCogA_Task-1,1,-1,Fz,0.60546875,10.1392706588518,6.516240560594,6.75777044274084
VisualCogA_Task-1,1,-1,Fz,0.609375,10.3270600760228,7.04388523314353,7.10557426799495
VisualCogA_Task-1,1,-1,Fz,0.61328125,10.61061020648,7.58963837795339,7.49494746600411
VisualCogA_Task-1,1,-1,Fz,0.6171875,10.9059068080941,8.15619073708904,7.85327383064417
VisualCogA_Task-1,1,-1,Fz,0.62109375,11.1320952030058,8.4897720713855,8.11582806512004
VisualCogA_Task-1,1,-1,Fz,0.625,11.2375874997908,8.63948270466603,8.24312794817374
VisualCogA_Task-1,1,-1,Fz,0.62890625,11.212923274718,8.58459044802533,8.22685325906939
VisualCogA_Task-1,1,-1,Fz,0.6328125,11.0908691913973,7.95901233502649,8.09171334011212
VisualCogA_Task-1,1,-1,Fz,0.63671875,10.9355267939205,7.58715332601712,7.89222896602009
VisualCogA_Task-1,1,-1,Fz,0.640625,10.8218116465071,7.60789428984021,7.67186249442096
VisualCogA_Task-1,1,-1,Fz,0.64453125,10.8084892616243,7.35379794426433,7.44865331294214
VisualCogA_Task-1,1,-1,Fz,0.6484375,10.913702815567,7.16726482417673,7.23531012549598
VisualCogA_Task-1,1,-1,Fz,0.65234375,11.1081134127482,6.9974233568202,7.03663702193836
VisualCogA_Task-1,1,-1,Fz,0.65625,11.3380307809119,6.93065356916678,6.85176765034853
VisualCogA_Task-1,1,-1,Fz,0.66015625,11.5718523881754,7.03442594233921,6.67656785337926
VisualCogA_Task-1,1,-1,Fz,0.6640625,11.8375225371192,6.74230938384544,6.51347730025146
VisualCogA_Task-1,1,-1,Fz,0.66796875,12.2146346586766,5.96187931206339,6.3947571675994
VisualCogA_Task-1,1,-1,Fz,0.671875,12.7779315995354,6.06828570132772,6.37173797235683
