record,task,cueDir,electrode,timeSec,ordinaryMean,huberMean,fittedCurve
VisualCogA_Task-1,1,-1,Fz,0.375,1.38431341937629,2.02004125088649,2.22900567634989
VisualCogA_Task-1,1,-1,Fz,0.37890625,1.43513790884025,2.07587457123545,2.09307274317803
VisualCogA_Task-1,1,-1,Fz,0.3828125,1.60862816898279,2.06568411564912,1.96118877722527
VisualCogA_Task-1,1,-1,Fz,0.38671875,1.76574740572977,2.17790028840769,1.77509683950212
VisualCogA_Task-1,1,-1,Fz,0.390625,1.72546930711165,1.94349239053239,1.48524793588776
VisualCogA_Task-1,1,-1,Fz,0.39453125,1.36103760256949,1.55491794599247,1.07566002633684
VisualCogA_Task-1,1,-1,Fz,0.3984375,0.678391090550559,0.794260740894759,0.568538108691037
VisualCogA_Task-1,1,-1,Fz,0.40234375,-0.177926505029966,-0.0505846473016464,0.0260253407633487
VisualCogA_Task-1,1,-1,Fz,0.40625,-0.992135362446801,-1.04871025953235,-0.470924900282923
VisualCogA_Task-1,1,-1,Fz,0.41015625,-1.57395771241322,-1.48800636878787,-0.847743402956557
VisualCogA_Task-1,1,-1,Fz,0.4140625,-1.83775740379383,-1.59640063017689,-1.07800973570379
VisualCogA_Task-1,1,-1,Fz,0.41796875,-1.83547329508336,-1.4264821378014,-1.18865871412345
VisualCogA_Task-1,1,-1,Fz,0.421875,-1.72952442100052,-1.06885333682094,-1.24982439502049
VisualCogA_Task-1,1,-1,Fz,0.42578125,-1.71243007242049,-0.837895537114751,-1.35145945383966
VisualCogA_Task-1,1,-1,Fz,0.4296875,-1.91433337352686,-0.940141786362591,-1.5684356445091
VisualCogA_Task-1,1,-1,Fz,0.43359375,-2.3552854271938,-1.34754658481513,-1.93282772789653
VisualCogA_Task-1,1,-1,Fz,0.4375,-2.96450745788837,-2.17744095556706,-2.42435264335747
VisualCogA_Task-1,1,-1,Fz,0.44140625,-3.63417747238072,-3.08586775992148,-2.97395390165731
VisualCogA_Task-1,1,-1,Fz,0.4453125,-4.26048052600785,-3.82989958834331,-3.49199903957891
VisualCogA_Task-1,1,-1,Fz,0.44921875,-4.75776047029323,-4.22579546887228,-3.89818174876049
VisualCogA_Task-1,1,-1,Fz,0.453125,-5.0642720161987,-4.51773349448415,-4.14035409990395
VisualCogA_Task-1,1,-1,Fz,0.45703125,-5.15429095225655,-4.44987775218324,-4.19366930705384
VisualCogA_Task-1,1,-1,Fz,0.4609375,-5.04699893106561,-4.30093882173604,-4.0647288671364
VisualCogA_Task-1,1,-1,Fz,0.46484375,-4.79535809523062,-4.0809400196866,-3.78148498083865
VisualCogA_Task-1,1,-1,Fz,0.46875,-4.45719760306334,-3.429925319092,-3.39157401173093
VisualCogA_Task-1,1,-1,Fz,0.47265625,-4.06943171693252,-2.74143448660858,-2.96758690995421
VisualCogA_Task-1,1,-1,Fz,0.4765625,-3.6434188288971,-1.99172338937523,-2.58531056792957
VisualCogA_Task-1,1,-1,Fz,0.48046875,-3.18291291199493,-2.07401128779271,-2.30168584279927
VisualCogA_Task-1,1,-1,Fz,0.484375,-2.71098959398562,-2.18734207538521,-2.12418799349272
VisualCogA_Task-1,1,-1,Fz,0.48828125,-2.28387718841407,-2.02450354823982,-2.04131939935546
VisualCogA_Task-1,1,-1,Fz,0.4921875,-1.97467375460885,-1.90271962555684,-2.04684527989071
VisualCogA_Task-1,1,-1,Fz,0.49609375,-1.83422880437806,-2.12919677604576,-2.1331295336754
VisualCogA_Task-1,1,-1,Fz,0.5,-1.86182026801365,-2.47579250065688,-2.28052558809199
VisualCogA_Task-1,1,-1,Fz,0.50390625,-2.01337829414036,-2.49861498418435,-2.46905914072043
VisualCogA_Task-1,1,-1,Fz,0.5078125,-2.2395059087599,-2.54720250921296,-2.69502813185445
VisualCogA_Task-1,1,-1,Fz,0.51171875,-2.51742468038863,-2.68180435716694,-2.95719348874308
VisualCogA_Task-1,1,-1,Fz,0.515625,-2.84916727032686,-2.96125186009999,-3.24199733674856
VisualCogA_Task-1,1,-1,Fz,0.51953125,-3.22924579545922,-3.4520940413478,-3.51293270693512
VisualCogA_Task-1,1,-1,Fz,0.5234375,-3.60764895425267,-3.9458301782817,-3.71009717397963
VisualCogA_Task-1,1,-1,Fz,0.52734375,-3.87741521958687,-4.2571730519476,-3.76851842375997
VisualCogA_Task-1,1,-1,Fz,0.53125,-3.90591825561254,-4.18811030776265,-3.64286855917924
VisualCogA_Task-1,1,-1,Fz,0.53515625,-3.60604205651313,-3.76866336623423,-3.32854090215614
VisualCogA_Task-1,1,-1,Fz,0.5390625,-3.00963258864456,-2.99112477445681,-2.86636558699135
VisualCogA_Task-1,1,-1,Fz,0.54296875,-2.28578689582933,-2.24242489624077,-2.33384961999202
VisualCogA_Task-1,1,-1,Fz,0.546875,-1.67345433474183,-1.37777420786612,-1.81889660642078
VisualCogA_Task-1,1,-1,Fz,0.55078125,-1.36281613730914,-0.853292963034798,-1.40179142456099
VisualCogA_Task-1,1,-1,Fz,0.5546875,-1.40303475123336,-0.699638587520989,-1.12605875281645
VisualCogA_Task-1,1,-1,Fz,0.55859375,-1.6906740247633,-0.869704996694433,-0.989515064463759
VisualCogA_Task-1,1,-1,Fz,0.5625,-2.03204936008265,-1.19364978164369,-0.954441819004917
VisualCogA_Task-1,1,-1,Fz,0.56640625,-2.23516208236616,-1.29794628693793,-0.973136303627804
VisualCogA_Task-1,1,-1,Fz,0.5703125,-2.18895805803752,-1.06945294299632,-1.01782980240687
VisualCogA_Task-1,1,-1,Fz,0.57421875,-1.90253337657298,-1.03297492517877,-1.08782109802572
VisualCogA_Task-1,1,-1,Fz,0.578125,-1.49098492762802,-1.09836778574691,-1.18671090155046
VisualCogA_Task-1,1,-1,Fz,0.58203125,-1.11545483821044,-1.18478357663522,-1.31352940964322
VisualCogA_Task-1,1,-1,Fz,0.5859375,-0.907444486883483,-1.26632922746773,-1.45994489264923
VisualCogA_Task-1,1,-1,Fz,0.58984375,-0.913893387891321,-1.54861779932492,-1.60689680149635
VisualCogA_Task-1,1,-1,Fz,0.59375,-1.08584862303666,-2.03846229083534,-1.71918994834731
